"sample_id","sample_name","study_name"
efc2e47c4220631ca9bf42b8c1775e98,ERS20189516,ERP160039
"757e77ef0ded7687b4ed40f1ea3aafcc",MH0076,NielsenHB_2014
b1da343ec9aa0fef2f1b223fe9c24f87,DY.502.D01,KieserS_2018
"19fba841a860d0763f43c2e5767e8f8a",ERS22428786,ERP160041
"45451ab34f02442752b7e921be8eebfc",ERS20190995,ERP160039
"77c0c1214bfe30f266e38bfadecb19eb",SID50708626_SF08,MehtaRS_2018
"3c651a317bd38114a92ddaab9c3237c2",SRS024381,HMP_2012
a39def4a2ab891ac8b0599bcc1743b43,PNP_Main_37,ZeeviD_2015
"68bce151c2c8256234bff0a90cff761a",ERS20191729,ERP160039
"537c41e3732a1dc0c08732e00fe06863",ERS22387495,ERP160040
b53eb3c5f363fdc03a5061162f618c62,ERS22389215,ERP160040
"9b6998d5885ac6d9ca105472bccdefd1",SAMN21886445,McCullochJA_2022
ef0aadde0a4c025154e37b968fcc8876,ERS20192680,ERP160039
"71db8f9b3acbfb86ca3197887de59458",SID31883,FengQ_2015
"35fce6609dd0f213c38523b779f61c3c",ERS20186995,ERP160039
"9bbb7e7a42a1c6728636a08060c861de",ERS22424594,ERP160041
"4c988fa0380813ae3c2da374c667c6a9",G80592,VatanenT_2016
"3f9fb56a54d6f1c54ca2471adfb9255a",ERS22417864,ERP160041
"9e16a795a97599309a3adfd01e894b97",ERS22387827,ERP160040
"42d54992d070767c08709abc6d06ae11",ERS20190491,ERP160039
"344b126d29fa6f7e52ff78e0ae430720",ERS22389107,ERP160040
de97e48fe87d2ce6d149a795274c223f,QCS-057-2,XuQ_2021
"5a7d8d3597f075e2261c06a98df7b1fe",ERS22412831,ERP160041
"00ee05b204be7a092956bb0434923490",ERS20191115,ERP160039
"6eacc7a49b26eaf11272dadac1ef243e",s_11326.S.71402.0066.11.16.16,iMSMS_2022
e1fec4ff404cdc57d032c2ca5fc12983,e5902d6a-7ae6-11e9-a106-68b59976a384,ShaoY_2019
"8f6221b65aa523c2d0d00efa89a412bd",ERS20189059,ERP160039
c0b30e680d633b53de62c344f6bb6547,NCS-075-Stool-infant_microbiome,ChuDM_2017
"859fb066ad6d119c71ea2348beb19a44",d50aec1e-7ae6-11e9-a106-68b59976a384,ShaoY_2019
"3753071f8dd341bc0a1cfc17935b6194",Sample_BS_166V,BommanaS_2023
c7fc292eb39978b04be9f8275ba10d48,G88788,SchirmerM_2016
"5b2a3a437d7146ff8d31b4b843a1eba4",G80527,VatanenT_2016
"852c3bbd41447bbfa69bd975a79d90f3",ERS22425947,ERP160041
e5ace0743bc43320c94e4364641b0fe5,CA_C10008IS2120FE_t1M15,FerrettiP_2018
"92fa454257130b3e80ccc8e851e69b85",SID060202,PehrssonE_2016
"77e83b685329d81444cee6bbc6fc3409",ERS20192051,ERP160039
dc0e635c55b2a8caa01f660c464730d5,MH0427,LeChatelierE_2013
"3b893872b3043ed2ca0023d98cf0af93",QCS-024-3,XuQ_2021
"868f075c4b25655ea9b5316aa1b75d58",ERS22411843,ERP160041
a48c8745a4165cc32b3be8ad577fab1a,SRS016944,HMP_2012
"63ec2a18c390203376669dd0ca8e2da7",ERS22424688,ERP160041
"8e728d86f6d101c6cb1f94d4e012510e",ERS22387947,ERP160040
"0d8f461d00bad99645444defdd4901b6",ERS22418604,ERP160041
d72f38316a6605e3af2956d03c708467,MH0204,LeChatelierE_2013
"2d2762e6d49548128795159a60078a7c",SID9_M,BackhedF_2015
cd874db40eeed3582bb1b97862d9bd67,p8582_mo12,HallAB_2017
"82ad1fdac010448b09ea177927cf9215",PNP_Main_193,ZeeviD_2015
b83229dcf9932168eab0c209ccd48268,ERS20197939,ERP160039
e9b48dd46fb5b4b5d8e5426eed732267,ERS22416759,ERP160041
d0f3a2bbaf9996c39b4099154e20fd70,ERS22389701,ERP160040
ea3d6ecc85b13867cfe14affebc35d17,ERS22411387,ERP160041
"4c0644c98aa7be03b6c4a5534d36b758",ERS20194288,ERP160039
ea41576701880897dae548282954a2b5,SRS011452,HMP_2012
"151fb83d26a83284c4bf9f03860137ba",S4_a_WGS,IjazUZ_2017
"16a2ebd0ac908176c11efe9d08af7673",ERS22420824,ERP160041
"528298bc7070de1a608f11aad90ee2bb",ERS22386217,ERP160040
"30f62820180b85682d394151c227e94d",SAMN27925321,NagataN_2022
bdff39e61147bfa0977ae3501f3fc536,ERS22385321,ERP160040
b2aeec42b993445281a3f07a5631c27e,s_11326.Q.76502.0001.2017.04.25,iMSMS_2022
"379fcf7aaf1963877c4a5e5adb491dec",ERS20192373,ERP160039
d1cfc1eab74c0a93d65f5e0af0c726a7,Mao_PD_30,MaoL_2021
ee9829100de165fd8ab5e07bc9fa0e74,SID713A046-11-0-0,CosteaPI_2017
"32d65fa19ee9129d1861823a938945af",ERS22391783,ERP160042
"357c12cfbb7c8c8dbaa9902f9a2ff8c9",ERS22384531,ERP160040
"75d6650f7cdc4eecd811b26bd695095d",ERS20188702,ERP160039
"464fe06e856de19274a33bd4d32be262",ERS22381721,ERP160040
"5b6737447bc8faa1936503564e43b0a9",ERS22413130,ERP160041
a6bad9cd2cf5778ad2b2b7e692f11660,ERS22387882,ERP160040
d6f674017104cfa1369633165ab75fb3,MM050.2,VincentC_2016
"66c7957dd76d5323d5f8e1303e04f4e7",ERS20192438,ERP160039
e325a2f0a77e691c2bc6433f89f4e2fe,SAMN22443344,SpencerCN_2021
"96e857e66abfbc716e8b7bee8722547d",ERS20191805,ERP160039
fa1f1ec780dfbfab1cf2f06276eb0b46,LD-24,QinN_2014
"7d9087e6b02c0e7a32f0e5d906439aa7",ERS22426419,ERP160041
"8a1010bfa2fe542be02c3b67964ca8a7",G88798,SchirmerM_2016
ae0038130d084c6a72bcdc6c44cc2d68,ERS22430207,ERP160041
b742ec5749dd1df4cafdd9e3d59bd11d,ERS20194733,ERP160039
ab1538e2013d86c8333cd3586df1f7e0,DHAK_HDF,DhakanDB_2019
c109fe24b6e5f761a1bceb5347981088,ERS20187313,ERP160039
"0f8a65b5da185de1ef7432c3427b6100",G80324,VatanenT_2016
"5b19361beabec69e94021c41f05f7a51",ERS20191682,ERP160039
"55c29f2fd164f91882ce82dc009119b5",s_11326.Q.71401.0221.2018.05.28,iMSMS_2022
"55c9deb6b55616e8e78f6a2285f129b6",SID530039,FengQ_2015
"204290a08844568b167867c20c2132cb",ERS20196697,ERP160039
"0b7f12b0ef6e9f503f967bde7158dd90",ERS22382643,ERP160040
b475ce270a314826cd7232583d55e787,AS22raw,ChengpingW_2017
c820c10a06936486f2f2f87184c4b2da,SID385_12M,BackhedF_2015
fb90cbe5a86af9a181c80bd50586fe85,ERS22416497,ERP160041
eb421073a954b11ddd9e4b96a111e081,MET0083,OhJ_2014
"2ebfc4fecd59406780723e71a8c2a8d9",ERS22412733,ERP160041
fd9bf458415d17b8fdc4b25fd2d7556d,SRS019391,HMP_2012
"31afceefe555492cb3e45f049217b731",SID76a45cdc-7ae6-11e9-a106-68b59976a384,ShaoY_2019
"3a5aa5ae6b0cf4bc5d82f874a06f8f62",MG100126,HanniganGD_2017
"4b282f826d66719ec6e80f88f073ff4e",SID15487950_SF07,MehtaRS_2018
"5ddc736d0b8e312f8b1c8298dc125586",ERS22423842,ERP160041
"5623cbdf0d649fff60972617dbf240a5",M0x12MCx3157,MetaCardis_2020_a
b0560930e3944201496db2028207c189,ERS22389267,ERP160040
"694e5b2b28c40f3f2c5eaf21287ca03f",ERS22418198,ERP160041
"75310f158189411ae29e3355e9075955",ERS20188169,ERP160039
ad53654f454eb8f7f1bdee55ec683465,ERS22380701,ERP160040
d5135738230d55d01a0b3f799b7751bb,SID6e6b99e0-7ae6-11e9-a106-68b59976a384,ShaoY_2019
cc6e45bf462fa4528541358d69e1c2b4,ERS20192794,ERP160039
"8ef80e0bffbbf995145ee259c62b9bb7",A19_01_1FE,PasolliE_2019
"71c4b3fa43af69ce6fb0c1c7f77da3de",SAMEA7041189,AsnicarF_2021
"2ddd6acf9835f7fc64129910180f0bda",ERS20191636,ERP160039
cb9f67f7e1ccdd781138f099a75d9251,SID63778eb8-7ae6-11e9-a106-68b59976a384,ShaoY_2019
"8902201303cd7671ec85cffab565c426",ERS20190398,ERP160039
bf6eacbbc8a994f120ce44e4b2b088b2,QCS-128-2,XuQ_2021
"9d91ae2e5e6cfcc0c9b9145bb919aba5",ERS20189720,ERP160039
"96a9d20c9eb8f54365a61914882a8fd2",ERS22422685,ERP160041
d758de1fc0f35365cceb089d8a8fdbf6,SID12112483_SF05,MehtaRS_2018
"86e67efe345e8323499dfe2d428647d6",G78559,VatanenT_2016
"7dcbff0f19980fb6114b6d6336aa1be6",PD.30.PC,BoktorJC_2023
"883e5a3fd0b757796d483a7236ba3b8d",RA009,WenC_2017
"3e4dbe56cb75a4a3d49311da844fbce3",M0x30MCx2909,MetaCardis_2020_a
cdf6b2b84735e54a42de588dcc6b8c50,ERS22390609,ERP160042
f2bec652392f5ef4e9a0089d28562f85,DP162,WallenZD_2022
ca2b16e4eab2869632b0d74c475efe4d,ERS22426710,ERP160041
"304c29eff8f5b4b62bdd3b44c473879c",SID713A038-11-0-0,CosteaPI_2017
ded586d11609eb5bc7cfb1df1a4a701b,DKAN_51,FanY_2023
"1128826fb45fb0573a048523e51a4f70",ERS22419614,ERP160041
"239c55d8a14287ded05c25175dfb6475",PNP_Main_612,ZeeviD_2015
"8fb321db9f5de5c4393f954880b971ab",CM.507_WGS,RubelMA_2020
"0b9eea7d5d9360a494b3ba03832b5446",PNP_Validation_44,ZeeviD_2015
"2ef33c3eff4bad9652a091d6a33a1cc9",ERS22392424,ERP160042
"1d285535f08d949d80f84031b7bfeceb",ERS22424871,ERP160041
"1331a23f6a5fd70c144c25d00c6bcb2c",ERS22387783,ERP160040
e0cbef462ccf1d1014e9eb1148005514,ERS20192036,ERP160039
"1f26c94ca152cf1d2d0c429bd3aa9b3b",SID040204,PehrssonE_2016
"28014c1fdc572dba62c79debc638403a",ERS22386898,ERP160040
cd8b1c205128d201a2082a7d1988cdb3,M0x20MCx1341,MetaCardis_2020_a
"1668769626a63e3da41999095d145fa9",ERS22418080,ERP160041
"090c5a167abbcecd00f976d3364614dc",ERS22423204,ERP160041
f19e74ffdfa38a7a4da94507de8dd8bc,ERS22386512,ERP160040
"2919d326167d3188e8940a850cad8856",ESS-0467,NagySzakalD_2017
"0943c96db90a2d5eecfee9bf5c010aa1",TRAVELRES8,Bengtsson-PalmeJ_2015
"01530b88101f96617cdfa5a9f6bf9333",SAMN28004523,NagataN_2022
"2fe540c5af54161abfbde0d6ee0faf13",ERS20188472,ERP160039
"82b2844dab6dd4a6df78a7497839974d",SID18628150_SF07,MehtaRS_2018
"00c4a36de38769e815ff9b5bd5b51a7e",ERS22430036,ERP160041
"5caef01f207cc2e98f51f3b0697c7b97",ERS20196884,ERP160039
"623f4d2a4060298a5841523fcd760ece",Travel039,KeohaneDM_2020
b573c0a5ca426a6e502b7a1e262ff8f7,M0x30MCx2944,MetaCardis_2020_a
"7dbd42f055d683468b6d8f3c2a54b566",ERS22421808,ERP160041
"48bdaa067f72cfdd3954ee5e2006411e",ERS22427044,ERP160041
f1b820893a83c966ae64c26ca255274b,ERS22423216,ERP160041
"9eaf1a9ce72f573d0f672ae8082b81d6",ERS22427766,ERP160041
a358b3abe1c05b513dea466958fd8b70,SRS049744,HMP_2012
"7f343c2aae2198defc93ae9beb67d9f9",YSZC12003_36533,XieH_2016
e2abbee9ce7c1691ff793a42e9f4a562,H22,RampelliS_2015
e6c7d2373cffa41ca90797c95546aa86,SAMEA4719803,LokmerA_2019
"7a53f12a81f0933f43623df2fb5ee548",SRS047335,HMP_2012
"04bcf6482abd7c54bb3709afeb2ee7ac",DHAK_HAX,DhakanDB_2019
b02f077711a6ef613ed6b9d2a7bffc56,ERS22416871,ERP160041
"092a0f84f4a10c60e70b4920aa9ce2a1",S2_008_023G1,BrooksB_2017
d3d8a4c4204e81f4cffd5a24ae73bbb2,ERS20194826,ERP160039
"8322ca45887a128c9588f15787cf9624",nHM612836,LiJ_2017
"8e6de320c69e680ede1c31a8a9658518",s_11326.S.71801.0023.8.22.16.B,iMSMS_2022
"69a68435567e72a484a83d8f0888a0db",ERS20193349,ERP160039
"13b056ae6c115edb255373f9c61e8404",s_11326.Q.71401.0167.2017.12.11,iMSMS_2022
"19c39ea0a60c99e6168e9fbb7950e639",s_11326.Q.76402.0031.2018.01.23,iMSMS_2022
"823a7e627419532fdf6828f9105069d5",ERS22384428,ERP160040
ebf25df437feaa553ec46ca70400700e,SAMN27925259,NagataN_2022
df1eb80b2d99f5be80407de608797a09,ERS22427256,ERP160041
fdd3958a5d93ba2dec3d6b33121f9b25,ERS20195223,ERP160039
"31f324fb8ee10a8c08eedb806aa8545f",ERS22384033,ERP160040
"48d7f9e855fbb586c8ba6bb5e4d696f0",ERS20186910,ERP160039
e6f3ba7782a14eebbf7cb704535b601e,ERS20198267,ERP160039
"8b9a9e0a0a727109f96b6049d22b107d",SRS011255,HMP_2012
a937b68c95d0d38291c8d7b210df0a3c,G69209,VatanenT_2016
d658d4d3c4f92478de59aeb2c66ca830,ERS20193267,ERP160039
"057d1d08315f881aa48265d483eaab35",PNP_Main_410,ZeeviD_2015
db6bb7061d78ec5d500cad76557ec5fb,ERS22423575,ERP160041
"3aea44e69fbd566745ee1ccbcc8eeb4e",ERS22379292,ERP160040
"618c328a00d124e9b21ba20b949b982f",SRS024087,HMP_2012
a1d3fb93332a14b00e50162e717cf0ca,ERS22420021,ERP160041
a5ab6635f9c96b9f652964a494af1b82,SID71448977_SF05,MehtaRS_2018
"4b89c032a219bd5f930dd38a7115609e",Sample_BS_5V,BommanaS_2023
"51062991dc2b2f39ca6b67930b7b3ad9",SRR9988211,Soto-GironMJ_2021
a716ac1f76be8cbe99bf3893a9866a0b,MH0206,LeChatelierE_2013
"24a85d576b07e195c26f2239bc42513d",ERS20194356,ERP160039
"977fafe5cce4075a304b41107a95e8b2",nHM412716,LiJ_2017
ee9b14b4441333a78bb8b18e4df9d522,ERS22424945,ERP160041
cd69350b761125cf2281db1165f81208,FAT_008-22-0-0,LiSS_2016
"04a582a44c8cc7e8c25c3469f2accf99",ERS22428370,ERP160041
daabf51c34126b7c82b71569dcfbed8a,DKAN_83,FanY_2023
f6b85c2d3916f6191dd2dfc0cbea7953,ERS20186851,ERP160039
a39f425dc0c5c3a65966439ee754c186,MMRS84085284ST-27-0-0,VogtmannE_2016
b9e29d854a7baac757f2cea9bc0bf45e,PD.39.PC,BoktorJC_2023
"663dfe9dbcd818f698ecd7c5612dce49",s_11326.Q.76402.0026.2017.12.05,iMSMS_2022
"5d1a7edab9ed82136090e58c1fd8d690",s_11326.S.71701.0038.10.11.16,iMSMS_2022
"02b5b1a48f37d547e09a3de3ca0bd6c0",SRR17643996,TeeMZ_2022
b8d75537626de96f34f4bdffa9121702,s_11326.Q2.71402.0035.11.15.16,iMSMS_2022
bdf78971ef1fc59a3eb8836fcba0a78b,ERS22421157,ERP160041
"48971a1018d9e863472fd18972db391c",MMPD45969642ST,BedarfJR_2017
aae77031551519fc52e7640f264d3418,LD-Run1-11,DavidLA_2015
"648ee838e93ebf57a00b9b6a7a3a0545",SZAXPI029548-140,HeQ_2017
"7bbd4ff38637f48d6f264aa356c3f4cf",ERS20189834,ERP160039
"4aa567d6522104c4f2be5324aedc4a4f",N2_060_011G1,BrooksB_2017
fa1b384d6e238c48a3a0003af2b14f14,LD-74,QinN_2014
a5fae985111f209eae6be4acbcb483a6,C16-20292-GH,TettAJ_2019_b
"1a94be44cce8562ed55fc444ab0a7cbc",ERS20187410,ERP160039
b4ab48c093f0c488cb9854b4fbe359ac,ERS20190509,ERP160039
"06637d5f07940ff7b41502c163e25ed4",nHM612743,LiJ_2017
"72a836b06092916a2ef0d1f905310b63",ERS20188455,ERP160039
c95dd9e54c4257e7c1d37c94749c4651,SRS024435,HMP_2012
"32515c3eea97bd560c99bedac3019e14",s_11326.Q.71802.0121.2017.11.21.v1,iMSMS_2022
aeebce77aa45b8b4c22986bb709457c8,SRR17643557,TeeMZ_2022
"90bce7b28cd3bdfe8519aac045a9e7a4",QCS-020-1,XuQ_2021
"3b071472e71c278970eccacdbb2c97a0",ERS20190640,ERP160039
"110cbc525d0e5bcd866915673db35982",ERS20196939,ERP160039
"27dfb8ebcb53140d0528c0d1f2bb2724",s_11326.Q.71702.0139.2018.03.22,iMSMS_2022
"58dc5d6e97d095e3f8ae6779470ebbc9",ERS22422238,ERP160041
"5a5b15a8b03573ab16104a0212e841a1",SRR17643914,TeeMZ_2022
d6f56a3f75a93246a9b7319a6cb088fe,ERS22412602,ERP160041
"822de1fcaa818b92f03ab6aaebed8816",ERS22391202,ERP160042
b9f18b56914f74691676cb2329b7c6de,M0x10MCx2279,MetaCardis_2020_a
"70c5587a3e19666986754fc64623343f",ERS20187201,ERP160039
"901ed14d6936126c713b10eab5904727",SAMN27925230,NagataN_2022
e3cab9a0a285134fb287b930405b3713,ERS20189875,ERP160039
"43244864901becb851bc017e51a40aeb",PT-19-0010D89,DavarD_2021
aabe6fab46211e42768da6d8fc1cab91,ERS20191050,ERP160039
d26e8f9cd4727863b24f1e0385650ae0,ERS22424955,ERP160041
"15920e07e403e6c85d78a42d42f01046",SID19412825_SF06,MehtaRS_2018
d128fc1448e44e4ce68a03ea5a3a1ef5,H20,RampelliS_2015
df7904f8652e855be04e15cc878fd385,ERS20191001,ERP160039
"89ddcbe8c5bbe22b4490d85d717fbcbf",ERS22412204,ERP160041
d25ba1e26af294d7f92e324f9835c84c,ERS22386993,ERP160040
a9883b6f7c2d9658c5a1f12783b7558b,ERS22418333,ERP160041
a0fb2adfdacc73208a7dfa96901cd6d1,ERS22384737,ERP160040
"38276d52cd7bd53181351ac2631f9e3a",SAMEA104142123,JieZ_2017
"4a75b6f412ecc85c904cc2d84f421419",ERS22391204,ERP160042
"32dfabfe4f3a07f9ebb6c4714017cfc9",ERS22429946,ERP160041
a982c8ed255d6295edd1c5107de9b6c3,G88848,SchirmerM_2016
"0f90a1e99cde336923f8cf30ae387709",ERS22421781,ERP160041
"45885a023dd54f47ac78ecb90db319e4",ERS22386602,ERP160040
a2cb688675dc39c0c9fecf95623b5dcb,HD-33,QinN_2014
"5f5db042be5ffab6118de2f9caccdfb4",ERS20197571,ERP160039
"3cad03cb0efbed8cd846d609cd69bb6a",ERS20190130,ERP160039
fdb7855ac78c8b4548c498aeac16908a,ERS20195519,ERP160039
"16bfb9c44be4ba7429960a771372fda7",ERS20192037,ERP160039
"1e1cb6d83c524b530d3b84ca07b47fb2",ERS22387690,ERP160040
"05ccb519cb35837f814ba1592356bc6c",ERS22428036,ERP160041
c8bcaf4ac4d1ae779915b0b8807e0fd7,MMPW82409611ST,KartalE_2022
"23cc45eebcadd183220210a428994ea9",P5E90,RaymondF_2016
d8d53b6634123be11ca40e7521b7fb7b,SAMN21886389,McCullochJA_2022
"024b47606e0298ad3892b097e5ae4683",G80587,VatanenT_2016
"08e87cf57c7fcb8c747da96f82864ae7",ERS22387003,ERP160040
"19595e40423515ac79dceafaa35077d9",SAMN28004732,NagataN_2022
f46805fe445f01ada97d703bfb79c6f1,M0x30MCx1827,MetaCardis_2020_a
ca3dc7feb7e0e77bf72fcbd9c24c6563,ERS22385612,ERP160040
"62f96ed9a8f90b2566c9ed9d50f1d029",SID030702,PehrssonE_2016
"8088fd296482df02feaed5c4bd05b5ba",ERS22387119,ERP160040
"167de7fac35fb7b4e3ab0880f92aa850",ERS22385843,ERP160040
d1d1d0f5651344f1269ad8a3b3373f1d,ERS22388047,ERP160040
"7c9e8391ebb7f328ec23373370b5f24a",s_11326.Q.71801.0107.6.Sep,iMSMS_2022
ac0cca25302d9f66aef98f343ebeb3cb,ERS22410732,ERP160041
be719e1b64c679033f9a5dab653deaae,CA_C10076I1S3333FE_t7M16,Valles-ColomerM_2023_a
b434b4f3cce5a2cf4d3aa3f91d7683b2,ERS20187538,ERP160039
"09ddfd2f6cef6af010d62077d122b1d4",SRS049959,HMP_2012
c00a5c6fd086f9c8673b5043df51df5f,s_11326.Q.71402.0085.2017.01.26.v2,iMSMS_2022
e68f4d94d75368a56fef045f996e0aa2,M0x30MCx2919,MetaCardis_2020_a
ea62b23646c0ecd6deac3ca5074025d0,M0x10MCx2384,MetaCardis_2020_a
"7665edeb82c0ba9599f4293ed6f4be6e",SRR17643964,TeeMZ_2022
"465d7b4a709c5c217feb0e1faed31a75",ERS20195898,ERP160039
e9ea0d866b63063806e41fe750af71cc,M0x10MCx2714,MetaCardis_2020_a
"5ef31754e8727eb523cfd157095ffc84",ERS22383671,ERP160040
dd629584503bcccb6b2eb3fc2fd72893,Zhang_RA.C55.0.stool,ZhangX_2015
"11a0c6fbad42ea39862ea1f70b55b4e9",ERS22385344,ERP160040
"892f5b23b1c4da14aec74f12a564cf00",ERS22384769,ERP160040
"9a7d69eb00da9d270b153bbaf3a495c6",YSZC12003_37331,XieH_2016
"3475612f6fe2ff73897c5b3b1f8fa6ed",caabbb68-7ae6-11e9-a106-68b59976a384,ShaoY_2019
"177b68cce4e4f9376647b195b98f2c20",ERS20195177,ERP160039
"0ce8dea8f8d1f0707278989dff872582",ERS22392011,ERP160042
"77fdde9b3abee96b87ccd59f2162ec29",PT-19-0002D78,DavarD_2021
"52202615c0ecb975207449e353fd7517",QCS-112-2,XuQ_2021
f810a5abf8b3452576f723e540f521cb,MM004.1,VincentC_2016
"632b8b528ddf20da1efca3f6d548580e",s_11326.S.71702.0004.5.25.16,iMSMS_2022
c9480280b08946c03f4464523a91590d,ERS20191955,ERP160039
df5c9bb7b2b2e6677d055377db04eeb8,SRR17643451,TeeMZ_2022
b52c6b687ad9118256c67b9edc9a4dd2,ERS22385989,ERP160040
de34843e4b6fdde13742e59f53ead961,s_11326.Q1.71601.0024.1.4.17,iMSMS_2022
"8397fff75b1e06bd12ca38599f5058c6",ERS20198339,ERP160039
"87bcec699ff22e0ac588c50f99ab8d66",ERS20187116,ERP160039
"4393fa41b2ab9d650f3924b19bee0d47",ERS20188322,ERP160039
"6782c994f622e868b996540eb4f74fc0",M0x10MCx1326,MetaCardis_2020_a
"4119002605765976844b00f9f8dd0dca",ERS22389401,ERP160040
"1ca7806c77bea18ce8f3be7e0cea7101",s_11326.S.71402.0013.3.14.16,iMSMS_2022
"55dba91310e81574d684b3ce42d2caad",s_11326.S.71802.0060.2.3.17.rep,iMSMS_2022
"9151e135b273536a7947b7ac0f985ffa",GunjurA_2024_119,GunjurA_2024
bf013437d2367e446e5fadcd8c20237a,ERS22387371,ERP160040
"9caafc5cbd955c62c075ec82ad6c18e6",ERS20197440,ERP160039
"7c6123fdaa93dfd13d69c6023cf119b5",CM.16_WGS,RubelMA_2020
f012174fce4bd180887746dd210bb14d,ERS22424480,ERP160041
"2f12f8fd39654f97c43e1550b5f70213",ERS20197922,ERP160039
e0e34e51e5b462e3eca9a562460bf2e4,ERS22430185,ERP160041
"3fda9192e1f8901db63bfba8c98fc7cc",A79_02_1FE,PasolliE_2019
"413b31342cfbe627c2b5ebbb4619eb6a",G80582,VatanenT_2016
baba5ff6552c1c6447e9534fe9040294,d0b240ea-7ae6-11e9-a106-68b59976a384,ShaoY_2019
de2b344d056d30b33f2f142457c13d51,Zhang_RA.C252_R.0.stool,ZhangX_2015
"9f0a1a1802f775dbd58d9cddf99a67be",ERS20190514,ERP160039
"0e2767bb47b408fc94b834f80bf05b87",s_11326.Q.71701.0088.2017.05.31,iMSMS_2022
"9835dac641a85b12dfd959f52065e063",PNP_Main_642,ZeeviD_2015
"54ab77eca4a2531963da45e50506acec",MMPC55860177OR,KartalE_2022
"10fb9763021ac0c1cbb5e28966c742b0",ERS20188158,ERP160039
"391673b5574ab4f140071fcd45543a75",SRS043701,HMP_2012
"3ee27ed19f8198380869a441512adcdd",ERS22420890,ERP160041
ee44337bf9aa85b72913107590823d6e,SZAXPI017594-166,YuJ_2015
"5a80984c9826991e9578697cae2a29b9",ERS20193901,ERP160039
a683e34ffdcf10b350ce64f7813666de,ERS20195410,ERP160039
c26e108eee5d672ed037d10cd2fa9b97,DP067,WallenZD_2022
"2419fd475dbd5cb32bfdbbfa6a7abaa9",ERS22419490,ERP160041
c97308310210d7667e48db47c9d34d1e,ERS20189792,ERP160039
"06038a416af8149d87f738bb86b57195",YSZC12003_36007,XieH_2016
a0040c4dc12fd95e150b91adf96373d1,MMRS97307143ST-27-0-0,VogtmannE_2016
"5ebb8abe9d98f39b6eb0e0ee2f0fa090",ERS22417248,ERP160041
"216b0c39916cb1cd164e85002918cc3c",DP576,WallenZD_2022
"46cccf1c132de215ae4d53192eaa10a1",S389,KarlssonFH_2013
c10a2852341a3324c87325e5cc752d68,s_11326.Q.76402.0036.2018.02.16,iMSMS_2022
"76d4947fafb24a3a87659f1fa7735fd3",S2_017_017G1,BrooksB_2017
"4fab39646171ead46b7f384a044b7f4d",s_11326.Q.71401.0118.2017.11.29,iMSMS_2022
"02334d8d2e84ef07d917051156e7c3bc",S350,KarlssonFH_2013
"7b0e0a228815051a84941cabcfd6f2ac",ERS20189026,ERP160039
"467a02a6f65df917ca53614cd13b0ca5",ERS22416796,ERP160041
"9692f02ce1a5b1563de5132923325ac1",SAMN27925326,NagataN_2022
bfff8e658c12de1b647f5c0a9a3d438d,G78541,VatanenT_2016
"086ff3b60aadf6b8e610acc42c99c74e",ERS22415257,ERP160041
"8d15be4f841f7cb4a6c1d7cea967e3a6",ERS22428100,ERP160041
"9e39746e6af779ec4e2e53b524fd64e8",ERS20189954,ERP160039
e55ce59eb57cba53f8f5508f8df521c2,ERS20187169,ERP160039
"48e0cbcfab59f1c08ebf9a21cfa8b968",ERS22383400,ERP160040
da2923af400b10dc0a487c4992d35384,G88766,SchirmerM_2016
b168f729b56c033c94eab47c4c8dbfe6,ERS22426653,ERP160041
"2312b5d580271a5ba1304b069fa3871e",SAMEA104142172,JieZ_2017
"38cbc9fc9df523d437f2c7db385dabc2",SRR10338801,AverinaOV_2020
"225647cfe26b9ecb86fa121fe5d1e184",ERS20193087,ERP160039
"0347809f434d0584221a82b50d805f4a",SID713B002-11-90-0,CosteaPI_2017
"98b35417c45af01cbbfbe8f836e84449",s_11326.Q.71702.0150.2017.12.19,iMSMS_2022
b53a097bff99328dfe2a1c54ec5841a9,CA_C10039MS2672SK_t0M16,FerrettiP_2018
b974115d3a51a241ce74bbe7c99e1801,ERS20186825,ERP160039
c2f689005f30acf623dcd16f9ec50730,s_11326.Q.71502.0026.2017.09.25,iMSMS_2022
e45d676a9d58a771f4d6c5a50f7d3548,ERS22414734,ERP160041
c14a870af00e893ccd051265855ca442,ERS22424190,ERP160041
bc15bc7465d1c100da407a6762482d70,SAMN27925348,NagataN_2022
e016ca3478c65335b012adc1f98ad68b,U_VS-3059-665,RosaBA_2018
c9de98df6c7708c5c88bbf186442a6e6,ERS22424504,ERP160041
b49dddf3bcda669099cfa44937cc2e15,ERS22428606,ERP160041
"1a568f53984f6895c8bffeeff173a7e3",ERS22424427,ERP160041
f216627873bd582e70c30d19eb0ad07e,ERS20188417,ERP160039
"8a6e7f6ef2634e30be89e2b1d7a6fb49",s_11326.S.71702.0041.10.25.16,iMSMS_2022
"2963953ca2b73a64d041944eddfd282d",PNP_Main_574,ZeeviD_2015
"1fed99cd92ef7423a235fbcb40d5f653",MMPC24594620ST,KartalE_2022
dc701b79928c5723863b0518ad13fd50,ERS22384690,ERP160040
"57cc38d9d84be09fc2f47ab0dc070a4d",DP001,WallenZD_2022
"544d9691f47029a42e3391e6d7f741a3",ERS20193708,ERP160039
"40fff7241b98f82a3c95179f610f36ad",ERS22392370,ERP160042
d651ecf73ee9d20015dab534b9937e2a,ERS22419927,ERP160041
